product_image,category,sub_category,product_name,short_description,product_description,strain_type,thc_level,cbd_level,unit_count,unit_price,unit_count_type,brand_name,state,brand_description,brand_logos
https://ddd33q3967xhi.cloudfront.net/3mnLeULHC7xUOATP53PBixaz5OA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faMz4xFriTQE75Rp3yFdtAQRhar8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252faPilflQGR66uQqLlIbqo_platinum_og.jpg,concentrate,,Hybrid Platinum OG CO2 Cartridges,,"Our oil is one of the most potent on the market. Unlike many other brands that give you the results of raw oil that they then dilute, at Pure what you see is what you vape. Our Lab tests for each batch are printed on the package and most batches test well over 70% THC. Additionally, due to our natural process in which we use the terpenes found naturally in the flower, the flavor and draw from our cartridges is exceptionally smooth.

Hybrid strains are a cross of two or more strains of cannabis, allowing the patient to get the desired effects of both Indica and Sativa strains in one Hybrid strain.",,,,,,,Pure Vape,CA,"At Pure, we produce clean, 100% natural cannabis oil that is safely extracted with state-of-the-art CO2 machinery. To maintain consistency and the highest standards in purity, every batch is lab tested before and after extraction.",https://ddd33q3967xhi.cloudfront.net/XGQon7IE3nXYIPiHuFBW8CyP9xg=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fT0V8gA21QESJqdyQFmeR_green+logo.jpg
https://ddd33q3967xhi.cloudfront.net/NGPEKH9DABM323pzbhv-wCrucY0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjnRZUIlgylIP5QPwONTpK2NdsvM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fnVwADrwT4CNlp7dwrDCr_paris.jpg,concentrate,,Indica Paris OG CO2 Cartridges,,"Our oil is one of the most potent on the market. Unlike many other brands that give you the results of raw oil that they then dilute, at Pure what you see is what you vape. Our Lab tests for each batch are printed on the package and most batches test well over 70% THC. Additionally, due to our natural process in which we use the terpenes found naturally in the flower, the flavor and draw from our cartridges is exceptionally smooth.

Benefits of Indica:
1. Relieves body pain
2. Relaxes muscles
3. Relieves spasms, reduces seizures
4. Relieves headaches and migraines
5. Relieves anxiety or stress",,,,,,,Pure Vape,CA,"At Pure, we produce clean, 100% natural cannabis oil that is safely extracted with state-of-the-art CO2 machinery. To maintain consistency and the highest standards in purity, every batch is lab tested before and after extraction.",https://ddd33q3967xhi.cloudfront.net/XGQon7IE3nXYIPiHuFBW8CyP9xg=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fT0V8gA21QESJqdyQFmeR_green+logo.jpg
https://ddd33q3967xhi.cloudfront.net/92sFYeoifCJ8VP3lgjuoq5nVKq4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fOC2ZiDZVghTlos3BOP6Tri9DhXI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252frPB1biaRk6GOTVTn25eX_wizkhalifaog.jpg,concentrate,,Indica - Wiz Khalifa OG PureONE CO2 Cartridge.,,"At Pure Vape we are a team of perfectionists. While creating Pure One our mission was to deliver an experience that would raise the bar and establish the highest standard on the market. Today we are excited to announce that the search for the ideal cartridge is over. Please meet the One, the only… Pure One.

Features:

 -Triple Distilled Oil

 -10x more vapor

- Next generation ceramic cartriges

- Healthiest vaporizing technology

- no oil to coil burning

- Full Terpene Profile

- Extreme Potency

-`Solvent-Free

- Superior taste

- 9 strains

Our upgraded award winning triple distilled oil is made with pride. It is more clear, transparent and yes more THC potent than ever before. Free of glycol, glycerin or solvents we offer the true cannabis taste of full bodied terpene profile strains to enhance and compliment the therapeutic effects of cannabis while ensuring patient safety and satisfaction .

Our new ceramic technology eliminates burnt taste of the dinosaur days of ""oil to metal coil"". It captures the best our oil has to offer, evenly heating it across a smooth ceramic basin with vapor delivered to your lips by a porcelain ceramic mouthpiece. 

It is with these advancements, we bring to you an unparalleled vaping experience with higher vapor volume and Pure cannabis taste. Making it easy to see why its the ""one"".

Try it and you wont go back to your old cartridge!

Universal for 510 threaded batteries. Best if used with Pure One Batteries available in 8 colors.",,,,,,,Pure Vape,CA,"At Pure, we produce clean, 100% natural cannabis oil that is safely extracted with state-of-the-art CO2 machinery. To maintain consistency and the highest standards in purity, every batch is lab tested before and after extraction.",https://ddd33q3967xhi.cloudfront.net/XGQon7IE3nXYIPiHuFBW8CyP9xg=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fT0V8gA21QESJqdyQFmeR_green+logo.jpg
https://ddd33q3967xhi.cloudfront.net/DRg5RCWvzB1ORJfcZTsJfUVskqE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZ34fpzkyAnojaIfJLAO2eG4cUgc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f5yq6OddcSgmj7ejQal1a_PureCure_Vape%2bCart_3.jpg,concentrate,,Strain Specific Cartridges,,,,,,,,,PureCure,CA,"PureCure is dedicated to providing pure and potent medicines to our patients. We use a lab grade organic ethanol extraction process that leaves us with very high quality product. We believe in moving away from the current culture associating Marijuana with smoke inhalation which is counter to the medicating effect of the plant. PureCure provides several different state of the art methods for ingestion. From our Premium Strain Specific Vapor Cartridges to our Sublingual Breath Strips, PureCure is here to make sure patients have access to  clean, potent, and consistent medicine.",https://ddd33q3967xhi.cloudfront.net/qxIjy0HvJcThEJls6bb8tLlwDKw=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f1CO0g9jrT3ysJnKPuVkA_PureCure+Logo+1000pxl.jpg
https://ddd33q3967xhi.cloudfront.net/7zR6Hl1jiUEzzJgjuRikqTnDuvY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fkodldYewpwim3YHSrGV6v0hm3dU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f6MPCi8TcTiKsnCd6XMaz_purecure.png,concentrate,,1 Gram PureCure Applicator,,,,,,,,,PureCure,CA,"PureCure is dedicated to providing pure and potent medicines to our patients. We use a lab grade organic ethanol extraction process that leaves us with very high quality product. We believe in moving away from the current culture associating Marijuana with smoke inhalation which is counter to the medicating effect of the plant. PureCure provides several different state of the art methods for ingestion. From our Premium Strain Specific Vapor Cartridges to our Sublingual Breath Strips, PureCure is here to make sure patients have access to  clean, potent, and consistent medicine.",https://ddd33q3967xhi.cloudfront.net/qxIjy0HvJcThEJls6bb8tLlwDKw=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f1CO0g9jrT3ysJnKPuVkA_PureCure+Logo+1000pxl.jpg
https://ddd33q3967xhi.cloudfront.net/cXqEyXpKB9E2py56yAPbxcBW6vc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f11Vfs2fm4UOz3jKM3oPmzGIDW00%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252frhx3hKtaTPaKekoA4Fyy_satori-no-edit-1792_26997695391_o.jpg,edible,,Satori Coffee Beans in Dark Chocolate ,,"Satori Coffee Beans in Dark Chocolate 
140mg THC
Serving size | 5
Servings per package | 14
THC per serving | 2mg per piece
Ingredients | Dark Chocolate (Cacao Beans, Cane Sugar, Cocoa Butter, Say Lecithin, Pure Vanilla Extract), Organic Coffee Beans, Cannabis Oil, Confectioners Sugar, Cocoa Powder, Tapioca Dextrin, Confectioners Glaze",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/D_3EE9bLs1_XcsF6t5K5xkF6u5I=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f0QjxJEi8jIRFN5B6KfSBf2PcJqU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ftgTDoDa8TtmGLRApeEsm_satori-no-edit-1720_26997708591_o.jpg,edible,,Satori Milk Chocolate Bar | 160mg,,"160mg THC
Serving size | 1 piece
Servings per package | 16
THC per serving | 10mg
Ingredients | Milk chocolate (organic cacao beans, organic cane sugar, organize whole milk powder, organic cocoa butter, organic non-fat milk powder, soy lecithin, organic vanilla beans) cannabis oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/KRmoIfXf_pVdoZ-WkOS7HMeKmeo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1sIhKECwO118E_EZ1iI0d164WA8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fEu2C6wfEQzmeLMLicTSq_satori-no-edit-1833_26997687791_o.jpg,edible,,Satori Blueberries in Dark Chocolate ,,"Satori Highbush Blueberries in Dark Chocolate 
140mg THC
Serving size | 5 pieces
Servings per package | 14
THC per serving | 2mg per piece
Ingredients | Dark Chocolate (Cacao Beans, Cane Sugar. Cocoa Butter, Soy lecithin, Pure Vanilla Extract), Blueberries (Dried Blueberries, Cane Sugar, Sunflower Oil). Cannabis Extract, Organic Raspberry Powder, Organic Blueberry Powder. Cocoa Powder, Confectioners Sugar, Tapioca Dextrin, Confectioners Glaze",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/bPq62Vf2e0yXriEOC2AMudMDQVI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgTwONMGv0rdC58yMzf2CzZEailI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f2hym1WcQJ2KariBu6vVJ_10%2bmg%2bsatori.jpg,edible,,Satori Dark Chocolate Bar | 10mg,,"Satori Dark Chocolate Bar | 10mg
10mg THC
Serving size |1 piece
Servings per package | 1 
THC per serving | 10mg
Ingredients | Dark Chocolate (Cane Sugar), Cacao Beans, Organic Cacao Butter, Organic Cacao Beans, Organic Cane Sugar, Soy Lecithin, Vanilla Beans), Cannabis Oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/vPqe8rN3NNI42pfKf8hU9TulGqI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6v7KlTI-24SzxzXfYeN1dDKab_4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fvjPL6KbLSqK0ITottU6R_satori-no-edit-1704_27066055265_o.jpg,edible,,Satori Dark Chocolate Bar | 160mg,,"Satori Dark Chocolate Bar | 160mg
160mg THC
Serving size | 1 piece
Servings per package | 16
THC per serving | 10mg
Ingredients | Dark Chocolate (Cane Sugar), Cacao Beans, Organic Cacao Butter, Organic Cacao Beans, Organic Cane Sugar, Soy Lecithin, Vanilla Beans), Cannabis Oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/E3eeCXBdQuA83qBcKJ237808wPU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhFPYMYq2fjD7LBnaDsgLP-pAKRU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIVQK3BETTh2f2wOyNTBX_satori-no-edit-1700_27066055665_o.jpg,edible,,Satori Dark Chocolate Bar | 240mg,,"Satori Dark Chocolate Bar | 240mg
240mg THC
Serving size | 1 piece
Servings per package | 24
THC per serving | 10mg
Ingredients | Dark Chocolate (Cane Sugar), Cacao Beans, Organic Cacao Butter, Organic Cacao Beans, Organic Cane Sugar, Soy Lecithin, Vanilla Beans), Cannabis Oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/fXy0AKn-pTy8UWN8TxxfL14r-fg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2furWkhcSXloRfbh-f_7nT6ysRvjk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fhPWycZptTxg8q804UHHq_satori-pop-40mg-20count_32087199635_o.jpg,edible,,Satori Dark Chocolate Bar | 40mg,,"Satori Dark Chocolate Bar | 40mg
40mg THC
Serving size |1 piece
Servings per package | 4 
THC per serving | 10mg
Dark Chocolate (Cane Sugar), Cacao Beans, Organic Cacao Butter, Organic Cacao Beans, Organic Cane Sugar, Soy Lecithin, Vanilla Beans), Cannabis Oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/sa_F6B8M9scPepXUb-yEoE4hKZ0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZ4mF3Av70tB6aZo4JspvLRZ3qcU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fmTSna0rAR6efD9uiMcGF_satori-no-edit-1713_27066053785_o.jpg,edible,,Satori Dark Chocolate Bar | 90mg,,"Satori Dark Chocolate Bar | 90mg
90mg THC
Serving size | 1 piece
Servings per package | 9
THC per serving |10mg
Ingredients | Dark Chocolate (Cane Sugar), Cacao Beans, Organic Cacao Butter, Organic Cacao Beans, Organic Cane Sugar, Soy Lecithin, Vanilla Beans), Cannabis Oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/HAOVXTSxA7rAyr-YnIpT4kqBaNc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1aRvOQ9I3_04NDkx8uB6gnO6QPw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fRLRIXWQT2jhOoaW3GXw6_10%2bmg%2bsatori%2bmilk.jpg,edible,,Satori Milk Chocolate Bar | 10mg,,"Satori Milk Chocolate Bar | 10mg
10mg THC
Serving size |1 piece
Servings per package | 1 
THC per serving | 10mg
Ingredients | Milk chocolate (organic cacao beans, organic cane sugar, organize whole milk powder, organic cocoa butter, organic non-fat milk powder, soy lecithin, organic vanilla beans) cannabis oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/SqmecCrubw7VzIqU9yAMZA7XYkM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fqFfhd1RqaKSGi7jLffNqgF3dNqM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsNZ5CQ01SaSI2lC1EQBg_satori-no-edit-1717_27066052765_o.jpg,edible,,Satori Milk Chocolate Bar | 240mg,,"Satori Milk Chocolate Bar | 240mg
240mg THC
Serving size | 1 piece
Servings per package | 16
THC per serving | 15mg
Ingredients | Milk chocolate (organic cacao beans, organic cane sugar, organize whole milk powder, organic cocoa butter, organic non-fat milk powder, soy lecithin, organic vanilla beans) cannabis oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/-pKkngk3X4ujzu_ggqiqLCOQ_8k=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6CZ00WrVsQyF_e8T9CIWX8WerrQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fNn3gu3UCQMqtTz00H1Sf_satori-pop-40mg-20count-light_31969271101_o.jpg,edible,,Satori Milk Chocolate Bar | 40mg,,"Satori Milk Chocolate Bar | 40mg
40mg THC
Serving size |1 piece
Servings per package | 4 
THC per serving | 10mg
Ingredients | Milk chocolate (organic cacao beans, organic cane sugar, organize whole milk powder, organic cocoa butter, organic non-fat milk powder, soy lecithin, organic vanilla beans) cannabis oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/-_HtGr1P923OW3OCewaSO0dE2Es=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fAdxyT6bdaR-oDE2Pktm_87BTUe8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fpeJFouSq1BUyrKK9b2wU_satori-no-edit-1710_27066054225_o.jpg,edible,,Satori Milk Chocolate Bar | 90mg,,"90mg THC
Serving size | 1 piece
Servings per package | 9
THC per serving | 10mg
Ingredients | Milk chocolate (organic cacao beans, organic cane sugar, organize whole milk powder, organic cocoa butter, organic non-fat milk powder, soy lecithin, organic vanilla beans) cannabis oil",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/pgcgUs56mejT0caKXZsC7WipPss=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fH27e6i0hdN48dNQnSwT9_VRXdPY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdOx570dHSlxNo13NauMo_satori-no-edit-1830_26997688801_o.jpg,edible,,Satori Raisins in Organic Milk Chocolate,,"Satori California Raisins in Organic Milk Chocolate 
140mg THC
Serving size | 10
Servings per package | 14
THC per serving | 1mg per piece
Ingredients | Organic Milk Chocolate (Organic Cacao Beans, Organic Cane Sugar, Organic Whole Milk Powder, Organic Cocoa Butter, Organic Non-Fat Milk Powder, Soy Lecithin, Organic Vanilla Beans), Raisins, Confectioners Sugar, Cocoa Powder, Cannabis Oil, Tapioca Dextrin, Confectioners Glaze",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
https://ddd33q3967xhi.cloudfront.net/S2fDgmK1k4Q3no7qaWMfDyQuUpU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGZ5iqLfPkZD5tKYw4yaniVVURGc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffN9Eh9bR3WEJlLM8A7vE_satori-no-edit-1806_27066040475_o.jpg,edible,,Satori Salted Caramel Almonds in Dark Chocolate ,,"Satori Salted Caramel Almonds in Dark Chocolate 
140mg THC
Serving size | 2 pieces
Servings per package | 12
THC per serving | 6mg per piece
Ingredients | Dark Chocolate (Cacao Beans, Cane Sugar, Cocoa Butter, Soy Lecithin, Pure Vanilla Extract), Almonds, Cane Sugar, Cannabis Oil, Cocoa Butter, Sea Salt, Tapioca Dextrin, Confectioners Glaze",,,,,,,Satori Chocolates,CA,"Satori dark chocolate is made with Cacao Fino de Aroma, one of the worlds most highly sought cacaos. Our award-winning milk chocolate is sustainably grown and made by our neighbors, master chocolatiers TCHO Chocolates. 

Our cannabis oil is made from premium cannabis strains, grown in the California sun, then carefully extracted using the highest production standards by our friends at ABX / AbsoluteXtracts.",https://ddd33q3967xhi.cloudfront.net/s95ItSfXWTRC6M6Qwj5D29nLa1k=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2f9GpAPgdRHKzfcAzDuruF_Satori+Choc+BW+logo.jpg
